ObjectClassRo,SubtypeRo,FieldRo,DatasetRo,SubtypeCodeRo,FieldAliasRo,Index,mmFSVisible,mmFSEditable,mmFSAllowNulls,mmFSAllowMassAttributeUpdate,DefaultValueRo
EDGIS.SupportStructure,<None>,OBJECTID,EDGIS.ElectricDataset,-1,Object ID,0,TRUE,FALSE,FALSE,FALSE,
EDGIS.SupportStructure,<None>,LOCALOFFICEID,EDGIS.ElectricDataset,-1,Local Office ID,1,TRUE,TRUE,FALSE,TRUE,
EDGIS.SupportStructure,<None>,SUBTYPECD,EDGIS.ElectricDataset,-1,Subtype,2,TRUE,TRUE,FALSE,FALSE,1
EDGIS.SupportStructure,<None>,STATUS,EDGIS.ElectricDataset,-1,Status,3,TRUE,TRUE,FALSE,TRUE,5
EDGIS.SupportStructure,<None>,INSTALLJOBPREFIX,EDGIS.ElectricDataset,-1,Job Prefix,4,TRUE,TRUE,TRUE,FALSE,PM
EDGIS.SupportStructure,<None>,INSTALLJOBNUMBER,EDGIS.ElectricDataset,-1,Job Number,5,TRUE,TRUE,FALSE,TRUE,0
EDGIS.SupportStructure,<None>,INSTALLJOBYEAR,EDGIS.ElectricDataset,-1,Year Installed,6,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,INSTALLATIONDATE,EDGIS.ElectricDataset,-1,Date Installed,7,TRUE,TRUE,TRUE,TRUE,
EDGIS.SupportStructure,<None>,COMMENTS,EDGIS.ElectricDataset,-1,Comments,8,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,LOCDESC1,EDGIS.ElectricDataset,-1,Location Description 1,9,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,LOCDESC2,EDGIS.ElectricDataset,-1,Location Description 2,10,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,LOCDESC3,EDGIS.ElectricDataset,-1,Location Description 3,11,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,SAPEQUIPID,EDGIS.ElectricDataset,-1,SAP Equipment ID,12,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,GLOBALID,EDGIS.ElectricDataset,-1,Global ID,13,TRUE,FALSE,FALSE,FALSE,
EDGIS.SupportStructure,<None>,REPLACEGUID,EDGIS.ElectricDataset,-1,Replace GUID,14,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,BARCODE,EDGIS.ElectricDataset,-1,Bar Code,15,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,DISTMAP,EDGIS.ElectricDataset,-1,Distribution Map,16,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,CUSTOMEROWNED,EDGIS.ElectricDataset,-1,Customer Owned,17,TRUE,TRUE,FALSE,FALSE,N
EDGIS.SupportStructure,<None>,POLEUSE,EDGIS.ElectricDataset,-1,Pole Use,18,TRUE,TRUE,FALSE,FALSE,
EDGIS.SupportStructure,<None>,POLETYPE,EDGIS.ElectricDataset,-1,Pole Type,19,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,MATERIAL,EDGIS.ElectricDataset,-1,Material,20,TRUE,TRUE,FALSE,FALSE,WOOD
EDGIS.SupportStructure,<None>,HEIGHT,EDGIS.ElectricDataset,-1,Pole Height,21,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,CLASS,EDGIS.ElectricDataset,-1,Pole Class,22,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,JOINTCOUNT,EDGIS.ElectricDataset,-1,Joint Count,23,TRUE,TRUE,FALSE,FALSE,1
EDGIS.SupportStructure,<None>,JP_DISTRICT,EDGIS.ElectricDataset,-1,Joint Pole District,24,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,JPNUMBER,EDGIS.ElectricDataset,-1,Joint Pole Number,25,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,JPSEQUENCE,EDGIS.ElectricDataset,-1,Joint Pole Sequence,26,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,JPAGREEMENTDATE,EDGIS.ElectricDataset,-1,JP Agreement Date,27,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,FOREIGNATTACHIDC,EDGIS.ElectricDataset,-1,Foreign Attachment Indicator,28,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,TRANSMISSIONMILENUMBER,EDGIS.ElectricDataset,-1,Transmission Mile Number,29,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,TRANSMISSIONSTRUCTNUMBER,EDGIS.ElectricDataset,-1,Transmission Structure Number,30,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,POLENUMBER,EDGIS.ElectricDataset,-1,Pole Number,31,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,POLECOUNT,EDGIS.ElectricDataset,-1,Pole Count,32,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,SYMBOLROTATION,EDGIS.ElectricDataset,-1,Symbol Rotation,33,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,MANUFACTURER,EDGIS.ElectricDataset,-1,Manufacturer,34,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,MANUFACTUREDYEAR,EDGIS.ElectricDataset,-1,Manufactured Year,35,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,SPECIES,EDGIS.ElectricDataset,-1,Species,36,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,ACCESSINFO,EDGIS.ElectricDataset,-1,Access Info,37,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,STATEREGAREA,EDGIS.ElectricDataset,-1,State Regulation Area,38,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,URBANRURALCODE,EDGIS.ElectricDataset,-1,Urban Rural Indicator,39,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,MAXVOLTAGELEVEL,EDGIS.ElectricDataset,-1,Maximum Voltage Level,40,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,VC_NUM,EDGIS.ElectricDataset,-1,Vegetation Clearance Number,41,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,ORIGINALCIRCUMFERENCE,EDGIS.ElectricDataset,-1,Original Circumference,42,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,CURRENTCIRCUMFERENCE,EDGIS.ElectricDataset,-1,Current Circumference,43,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,ORIGINALTREATMENTTYPE,EDGIS.ElectricDataset,-1,Original Treatment Type,44,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,EXISTINGREINFORCEMENT,EDGIS.ElectricDataset,-1,Existing Reinforcement,45,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,POLETOPEXTIDC,EDGIS.ElectricDataset,-1,Pole Top Extension Indicator,46,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,GROUNDEDIDC,EDGIS.ElectricDataset,-1,Grounded Indicator,47,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,MAPOFFICE,EDGIS.ElectricDataset,-1,Map Office,48,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,REGION,EDGIS.ElectricDataset,-1,Service Area,49,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,DIVISION,EDGIS.ElectricDataset,-1,Division,50,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,DISTRICT,EDGIS.ElectricDataset,-1,District,51,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,CITY,EDGIS.ElectricDataset,-1,City,52,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,COUNTY,EDGIS.ElectricDataset,-1,County,53,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,ZIP,EDGIS.ElectricDataset,-1,ZIP Code,54,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,GPSLATITUDE,EDGIS.ElectricDataset,-1,Latitude,55,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,GPSLONGITUDE,EDGIS.ElectricDataset,-1,Longitude,56,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,GPSSOURCE,EDGIS.ElectricDataset,-1,GPS Source,57,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,SOURCEACCURACY,EDGIS.ElectricDataset,-1,Source Accuracy,58,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,OTHERMAP,EDGIS.ElectricDataset,-1,Other Map,59,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,FUNCTIONALLOCATIONID,EDGIS.ElectricDataset,-1,Functional Location ID,60,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,CREATIONUSER,EDGIS.ElectricDataset,-1,Creation User,61,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,DATECREATED,EDGIS.ElectricDataset,-1,Date Created,62,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,DATEMODIFIED,EDGIS.ElectricDataset,-1,Date Modified,63,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,LASTUSER,EDGIS.ElectricDataset,-1,Last User,64,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,CEDSAID,EDGIS.ElectricDataset,-1,CEDSA ID,65,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,SYMBOLNUMBER,EDGIS.ElectricDataset,-1,Symbol Number,66,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,RETIREDATE,EDGIS.ElectricDataset,-1,Retire Date,67,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,FOUNDATIONTYPE,EDGIS.ElectricDataset,-1,Foundation Type,68,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,GAUGE,EDGIS.ElectricDataset,-1,Gauge,69,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,PTTDIDC,EDGIS.ElectricDataset,-1,PTTDIDC,70,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,STRUCTURECODE,EDGIS.ElectricDataset,-1,Structure Code,71,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,SERIALNUMBER,EDGIS.ElectricDataset,-1,Serial Number,72,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,LABELTEXT,EDGIS.ElectricDataset,-1,Label Text,73,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,TEMPEQUIPID,EDGIS.ElectricDataset,-1,TEMP Equipment ID,74,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,TECHIDENTNO,EDGIS.ElectricDataset,-1,TECH Identification Number,75,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,CUSTAGREEMENTGUID,EDGIS.ElectricDataset,-1,Customer Agreement GUID,76,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,DEVICEGROUPGUID,EDGIS.ElectricDataset,-1,Device Group GUID,77,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,SMARTMETERNETWORKDEVICEOID,EDGIS.ElectricDataset,-1,Smart Meter Network Device ID,78,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,CONVERSIONID,EDGIS.ElectricDataset,-1,Conversion ID,79,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,-1,Conversion Work Package,80,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,STRUCTUREGUID,EDGIS.ElectricDataset,-1,Structure GUID,81,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,SHAPE,EDGIS.ElectricDataset,-1,Shape,82,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,<None>,METEREDIDC,EDGIS.ElectricDataset,-1,Metered Indicator,83,FALSE,TRUE,TRUE,TRUE,
EDGIS.SupportStructure,Guy Stub,OBJECTID,EDGIS.ElectricDataset,4,Object ID,,TRUE,FALSE,FALSE,FALSE,
EDGIS.SupportStructure,Guy Stub,SUBTYPECD,EDGIS.ElectricDataset,4,Subtype,,TRUE,TRUE,FALSE,FALSE,1
EDGIS.SupportStructure,Guy Stub,STATUS,EDGIS.ElectricDataset,4,Status,,TRUE,TRUE,FALSE,TRUE,
EDGIS.SupportStructure,Guy Stub,LOCALOFFICEID,EDGIS.ElectricDataset,4,Local Office ID,,TRUE,TRUE,FALSE,TRUE,
EDGIS.SupportStructure,Guy Stub,INSTALLJOBPREFIX,EDGIS.ElectricDataset,4,Job Prefix,,TRUE,TRUE,TRUE,FALSE,PM
EDGIS.SupportStructure,Guy Stub,INSTALLJOBNUMBER,EDGIS.ElectricDataset,4,Job Number,,TRUE,TRUE,FALSE,TRUE,
EDGIS.SupportStructure,Guy Stub,CUSTOMEROWNED,EDGIS.ElectricDataset,4,Customer Owned,,TRUE,TRUE,FALSE,FALSE,N
EDGIS.SupportStructure,Guy Stub,POLEUSE,EDGIS.ElectricDataset,4,Pole Use,,TRUE,TRUE,FALSE,FALSE,
EDGIS.SupportStructure,Guy Stub,MATERIAL,EDGIS.ElectricDataset,4,Material,,TRUE,TRUE,FALSE,FALSE,WOOD
EDGIS.SupportStructure,Guy Stub,JOINTCOUNT,EDGIS.ElectricDataset,4,Joint Count,,TRUE,TRUE,FALSE,FALSE,
EDGIS.SupportStructure,Guy Stub,INSTALLJOBYEAR,EDGIS.ElectricDataset,4,Year Installed,,TRUE,TRUE,TRUE,TRUE,
EDGIS.SupportStructure,Guy Stub,INSTALLATIONDATE,EDGIS.ElectricDataset,4,Date Installed,,TRUE,TRUE,TRUE,TRUE,
EDGIS.SupportStructure,Guy Stub,POLECOUNT,EDGIS.ElectricDataset,4,Pole Count,,FALSE,TRUE,TRUE,FALSE,1
EDGIS.SupportStructure,Guy Stub,POLETYPE,EDGIS.ElectricDataset,4,Pole Type,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,HEIGHT,EDGIS.ElectricDataset,4,Pole Height,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,CLASS,EDGIS.ElectricDataset,4,Pole Class,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,MANUFACTURER,EDGIS.ElectricDataset,4,Manufacturer,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,MANUFACTUREDYEAR,EDGIS.ElectricDataset,4,Manufactured Year,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,SPECIES,EDGIS.ElectricDataset,4,Species,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,BARCODE,EDGIS.ElectricDataset,4,Bar Code,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,POLENUMBER,EDGIS.ElectricDataset,4,Pole Number,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,FOREIGNATTACHIDC,EDGIS.ElectricDataset,4,Foreign Attachment Indicator,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,JP_DISTRICT,EDGIS.ElectricDataset,4,Joint Pole District,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,JPNUMBER,EDGIS.ElectricDataset,4,Joint Pole Number,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,JPSEQUENCE,EDGIS.ElectricDataset,4,Joint Pole Sequence,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,JPAGREEMENTDATE,EDGIS.ElectricDataset,4,JP Agreement Date,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,TRANSMISSIONMILENUMBER,EDGIS.ElectricDataset,4,Transmission Mile Number,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,TRANSMISSIONSTRUCTNUMBER,EDGIS.ElectricDataset,4,Transmission Structure Number,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,STATEREGAREA,EDGIS.ElectricDataset,4,State Regulation Area,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,URBANRURALCODE,EDGIS.ElectricDataset,4,Urban Rural Indicator,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,MAXVOLTAGELEVEL,EDGIS.ElectricDataset,4,Maximum Voltage Level,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,VC_NUM,EDGIS.ElectricDataset,4,Vegetation Clearance Number,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,ORIGINALCIRCUMFERENCE,EDGIS.ElectricDataset,4,Original Circumference,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,CURRENTCIRCUMFERENCE,EDGIS.ElectricDataset,4,Current Circumference,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,ORIGINALTREATMENTTYPE,EDGIS.ElectricDataset,4,Original Treatment Type,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,EXISTINGREINFORCEMENT,EDGIS.ElectricDataset,4,Existing Reinforcement,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,POLETOPEXTIDC,EDGIS.ElectricDataset,4,Pole Top Extension Indicator,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,GROUNDEDIDC,EDGIS.ElectricDataset,4,Grounded Indicator,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,LOCDESC1,EDGIS.ElectricDataset,4,Location Description 1,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,LOCDESC2,EDGIS.ElectricDataset,4,Location Description 2,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,LOCDESC3,EDGIS.ElectricDataset,4,Location Description 3,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,ACCESSINFO,EDGIS.ElectricDataset,4,Access Info,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,COMMENTS,EDGIS.ElectricDataset,4,Comments,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,CREATIONUSER,EDGIS.ElectricDataset,4,Creation User,,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,DATECREATED,EDGIS.ElectricDataset,4,Date Created,,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,DATEMODIFIED,EDGIS.ElectricDataset,4,Date Modified,,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,LASTUSER,EDGIS.ElectricDataset,4,Last User,,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,MAPOFFICE,EDGIS.ElectricDataset,4,Map Office,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,REGION,EDGIS.ElectricDataset,4,Service Area,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,DIVISION,EDGIS.ElectricDataset,4,Division,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,DISTRICT,EDGIS.ElectricDataset,4,District,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,CITY,EDGIS.ElectricDataset,4,City,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,COUNTY,EDGIS.ElectricDataset,4,County,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,ZIP,EDGIS.ElectricDataset,4,ZIP Code,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,GPSLATITUDE,EDGIS.ElectricDataset,4,Latitude,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,GPSLONGITUDE,EDGIS.ElectricDataset,4,Longitude,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,GPSSOURCE,EDGIS.ElectricDataset,4,GPS Source,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,SOURCEACCURACY,EDGIS.ElectricDataset,4,Source Accuracy,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,SAPEQUIPID,EDGIS.ElectricDataset,4,SAP Equipment ID,,TRUE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,CEDSAID,EDGIS.ElectricDataset,4,CEDSA ID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,SYMBOLNUMBER,EDGIS.ElectricDataset,4,Symbol Number,,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,SYMBOLROTATION,EDGIS.ElectricDataset,4,Symbol Rotation,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,DISTMAP,EDGIS.ElectricDataset,4,Distribution Map,,TRUE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,OTHERMAP,EDGIS.ElectricDataset,4,Other Map,,FALSE,TRUE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,FUNCTIONALLOCATIONID,EDGIS.ElectricDataset,4,Functional Location ID,,FALSE,FALSE,TRUE,FALSE,
EDGIS.SupportStructure,Guy Stub,RETIREDATE,EDGIS.ElectricDataset,4,Retire Date,,FALSE,TRUE,TRUE,FALSE,
